"number","account","priority","sys_created_on","state","short_description","description","sys_updated_on","sys_updated_by","assignment_group","assigned_to","product","resolved_at","sys_mod_count","u_problem","close_notes"
"CS1749152","Mid Yorkshire Teaching NHS Trust","2 - High","11/03/2026 13:21:43","Closed","EIE/DAD restart","Please can you restart EIE/DAD as the messages from PAS are not flowing into Symphony?","16/03/2026 14:20:45","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","12/03/2026 15:34:49","33","","Hello Aamir,
 
I'm pleased to let you know that we've found a resolution for your case CS1749152.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1749434","Wye Valley NHS Trust","3 - Medium","12/03/2026 06:51:21","Closed","AE Comm Point Down","Please restart DAD for WVT.","26/03/2026 08:41:27","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","12/03/2026 08:40:18","14","","Hello Richard,
 
Thanks for confirming that we've found a resolution for your case CS1749434.
 
To resolve this, I started DAD as requested.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1756737","Isle Of Wight NHS Trust","4 - Low","24/03/2026 10:21:12","Closed","DAD restart","Hello. Due to the clocks going forward over the weekend - Sunday 1am.  The DAD restart will need to happen. I have emailed the reception staff to remind them and to call and ask for the restart. 
Is this something that can be done automatically? Opposed to asking staff to call in?","10/04/2026 16:31:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony - DAD","27/03/2026 16:30:46","12","","Hello Sarah,
 
I'm pleased to let you know that we've found a resolution for your case CS1756737.
 
To resolve this:

On call staff and Support Management have been made aware of your plans for Sunday following clocks changing.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1759000","South Tees Hospitals NHS Foundation Trust","2 - High","27/03/2026 10:08:49","Closed","Issue with DAD","My colleagues from CaMIS have requested a DAD restart","07/04/2026 12:06:13","paul.saunders2@nhs.net","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","27/03/2026 10:18:19","6","","Hello Paul,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1759000.
 
To resolve this, I restarted DAD
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1759570","North West Anglia NHS Foundation Trust","3 - Medium","30/03/2026 08:36:43","Closed","Restart iis/jboss/dad","Morning,
can you do the usual restart for SCR please?
we have an out of hours call last night that its not working, tried this morning and cant load any and creating an attendance is giving us a slow barber pole of loading that never works
thanks muchly
(i know high gets down to medium, but as we are starting to ramp up attendances.. that delay really winds up the admin team)","30/03/2026 09:46:39","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","30/03/2026 09:44:46","17","","Hello Lee,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1759570.
 
To resolve this, I restarted IIS, JBOSS and DAD as requested.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,

Gareth
"
"CS1760262","Western Sussex Hospitals NHS Trust","3 - Medium","30/03/2026 17:26:22","Closed","Messages Not Coming Through","Will King (on call engineer) reporting the messages are not coming into Symphony and they require a DAD restart.

The Trust contact is Russell Pope.

Will King
07903774455

","13/04/2026 17:49:26","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","30/03/2026 17:48:54","8","","Hello Russell,
 
I'm pleased to let you know that we've found a resolution for your case CS1760262.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1763563","Betsi Cadwaladr University Healthboard","3 - Medium","08/04/2026 10:21:05","Closed","latest paed obs and  paed obs table failing to populate summary report in SSRS","users have reported paeds latest obs and full table of obs are failing to appear on summary report on SSRS summary report. (Dafydd Horan on leave unable to chase with him)... CS1721015 Carlos  repointed Summary report to Live...  summary report being triggered DAD now failing for paeds obs- entirely when triggered,.. unknown as to why this should be the case for paeds and adults is fine.

Paeds obs report DAD service to SSRS being used in interim as that appears fine.","14/04/2026 13:14:01","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","14/04/2026 13:13:59","36","","Closed by customer."
"CS1767365","North West Anglia NHS Foundation Trust","3 - Medium","14/04/2026 12:58:56","Closed","Restart SCR","Hello,

SCR is not working in Symphony. Please can you do the usual restarts of JBOSS, IIS and DAD.

Many thanks,
Donna","14/04/2026 16:14:23","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","14/04/2026 16:13:32","15","","Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1767365.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1768597","Wye Valley NHS Trust","3 - Medium","16/04/2026 07:15:54","Closed","DAD Restart","WVT

Symphony comm point down - please restart.","30/04/2026 09:25:28","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - DAD","16/04/2026 09:25:09","12","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1768597.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1769590","North West Anglia NHS Foundation Trust","3 - Medium","17/04/2026 10:56:59","Closed","restart jboss/iis/dad","Morning,
we've had a pretty large outage in the wee hours this morning. a lot of restarting has made many things back to normal - but for some reason scr hasnt
would you mind doing the usual restarts for us please?
Much appreciated, thanks","24/04/2026 16:39:25","lee.dransfield@nhs.net","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony - SCR & PDS","17/04/2026 11:33:32","3","","Hello Lee,
 
I'm pleased to let you know that we've found a resolution for your case CS1769590.
 
To resolve this:

The SCR / PDS related Services and the DAD interface have been successfully restarted, as requested.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1770072","University Hospital Southampton NHS Foundation Trust","2 - High","20/04/2026 04:14:38","Closed","OOH - HOSTED _ OPS Live DAD SERVER ALERT","Hosted Ops called at 04:45 to advise they had a server alert requiring DAD restart.","01/05/2026 08:11:19","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","20/04/2026 12:58:32","16","","Hello Bentley,
 
I'm pleased to let you know that we've found a resolution for your case CS1770072.
 
To resolve this:

The Live DAD Interface was successfully restarted and PMI Inbound A28 and A31 messages were coming into Symphony, and being acknowledged as successful by 04:20.
CAMIS Team have since confirmed that all is functioning correctly from their perspective.
Case has therefore been set to Resolved.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1770574","North West Anglia NHS Foundation Trust","3 - Medium","20/04/2026 12:54:32","Closed","SCR is not working in Symphony","SCR is not working in Symphony. Please can you do the usual restarts of JBOSS, IIS and DAD.

thanks
Rhiannon","20/04/2026 16:36:19","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - SCR & PDS","20/04/2026 16:25:38","11","","Hello Rhiannon,
 
I'm pleased to let you know that we've found a resolution for your case CS1770574.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1772488","NHS Ayrshire and Arran","3 - Medium","23/04/2026 10:18:55","Closed","Radiology order not sent as expected","Our downstream Radiology system didn't receive an order for a patient as expected.  Looking at the DAD event log, it appears that no duty clinician has appeared in the order message.  Looking at duty clinician history, a duty clinician had been defined for the period the order was placed.  I've put the chi in \\EDPRDSQL\C$\Temp\2304.txt and opened the NAYRSHIRE\UNISOFT account for today.  Can this be looked into?  Thanks","30/04/2026 10:36:38","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - DAD","27/04/2026 12:55:31","17","","Hello Ewen,
 
Thanks for confirming that we’ve found a resolution for your case CS1772488.
 
To resolve this, I confirmed that the issue was a missing RIS number, as you'd suspected.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1772631","Luton And Dunstable Hospital NHS Foundation Trust","4 - Low","23/04/2026 12:04:17","Closed","Symphony test outputting unescaped ampersand in Hl7","Symphony output un escaped ampersand in HL7 causing issues for our systems.

Symphony patient address populated using postcode tool and had underscore. In HL7 this turned into unescaped ampersand. 

This is noticed in current test environment.

Message:

MSH|^~\&|SYMPHONYDAD|SYMPHONY|TIE|IPM|20260422111207||ADT^A28|2026042212711612|P|2.4|||AL|AL|||
EVN|A28|20260422111207|20260422111207|||20260422111207|
PID|||60590152^^^PAS~^^^NHS||Pep^Symphonyreg^^^MISS||20001008|F|||Luton & Dunstable Hospital Nhs^Lewsey Road^Luton^United Kingdom^LU4 0DZ||01582491166^HOME~07111222333^MOB|||S|R/C|||||D||||8|none||||
PD1|||WHEATFIELD SURGERY^GPPRC^E81008|G8433097^ESTEKIBARDEH^AH|
NK1||^^^^|^NSP|^^^^^^|||","12/05/2026 09:23:09","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - DAD","11/05/2026 17:32:40","42","","Hello Wilson,
 
I'm pleased to let you know that we've found a resolution for your case CS1772631.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1774139","Swansea Bay University Health Board","3 - Medium","27/04/2026 14:15:15","Closed","Omnicell cabinet not displaying patient details","The service have reported that the omnicell cabinet is not displaying patient details that should be pulled over from symphony. Issue started on the weekend. I have checked DAD outbound messages but none are queued from this weekend/today. Please can the integration for omnicell be checked","13/05/2026 18:16:56","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","29/04/2026 15:32:01","12","","Hello Yvette,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1774139.
 
To resolve this, I restarted DAD and observed Omnicell messages flowing.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,

Gareth
"
"CS1777353","Swansea Bay University Health Board","3 - Medium","05/05/2026 10:38:36","Closed","DAD messages queueing for Omnicell feeds and MPI outbound","DAD messages queueing for Omnicell feeds and MPI outbound. May need DAD restart please.","21/05/2026 08:05:27","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","07/05/2026 08:03:30","16","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1777353.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1778306","Isle Of Wight NHS Trust","4 - Low","06/05/2026 12:45:30","Closed","DAD restart","Hello would it be possible to do DAD restart? Thank you","20/05/2026 18:18:01","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony - DAD","06/05/2026 13:25:37","4","","Hello Sarah,
 
I'm pleased to let you know that we've found a resolution for your case CS1778306.
 
To resolve this:

The Live DAD Interface has been successfully restarted, as requested.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1781968","Brighton And Sussex University Hospitals NHS Trust","3 - Medium","13/05/2026 10:41:26","Closed","DAD stopped working","
[code]<a title=""DAD keeps crashing – what should we do?"" href='kb_view.do?sys_kb_id=52177eed83eccf10d0bd9030ceaad322' >KB5005524 : DAD keeps crashing – what should we do?</a>[/code]","03/06/2026 12:13:44","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","20/05/2026 12:11:46","20","","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1781968.
 
To resolve this:

Your having confirmed that this case was raised to capture this particular example of DAD failing, with a view to raising cases whenever the DAD needs to be restarted, thus allowing collection of supporting data for more detailed investigation, I have now set this case to Resolved, as agreed.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1782465","Wye Valley NHS Trust","2 - High","14/05/2026 06:51:03","Closed","Dad Restart","A+E Comm point down at WVT - please restart.","28/05/2026 08:31:26","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - DAD","14/05/2026 08:30:28","5","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1782465.
 
To resolve this, I've started DAD, and I can see messages flowing. It'll take them a while to catch up. It looks like the DAD server was restarted about half past four this morning.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1782479","Wye Valley NHS Trust","2 - High","14/05/2026 07:58:58","Closed","Need DAD restart ","Messaging is not going through  between symphony & Maxims","18/05/2026 15:47:37","rachel.price@wvt.nhs.uk","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - DAD","14/05/2026 08:21:26","5","","Hello Rachel,
 
I'm pleased to let you know that we've found a resolution for your case CS1782479.
 
To resolve this, I've started DAD, and I can see messages flowing. It'll take them a while to catch up. It looks like the DAD server was restarted about half past four this morning.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1783796","Aneurin Bevan University Healthboard","3 - Medium","15/05/2026 15:58:32","Closed","TEST DAD Configuration","Christopher would like to know which Database their UAT DAD Server is currently pointing to.

He would like this to be pointed to their Symphony Test DB.

UAT DAD Server
10.65.161.170

Before we make any changes he would like to know what the current setup is.
","19/05/2026 10:53:29","christopher.lj.phillips@wales.nhs.uk","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","15/05/2026 16:29:49","8","","Hello Christopher ,
 
I'm pleased to let you know that we've found a resolution for your case CS1783796.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1784509","South Tees Hospitals NHS Foundation Trust","3 - Medium","18/05/2026 15:41:34","Closed","Restart of Symphony DAD required","Hello
Some new special case flags have been added, therefore a restart of Symphony DAD is required so that the interface picks up the new flags.
Thanks
Paul","19/05/2026 09:43:55","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - DAD","19/05/2026 09:08:18","13","","Hello Paul,
 
I'm pleased to let you know that we've found a resolution for your case CS1784509.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1786243","Brighton And Sussex University Hospitals NHS Trust","3 - Medium","21/05/2026 11:27:43","Resolved","DAD Message delays from locked records and occasional ntdll errors.","We had a patient yesterday who attended RSCH and had an ED Episode added at 2:18 but the A04 didn’t get to the TIE until 2:29, please could you have a look and see why there was such a long delay?

5228997 (AA) – RSCH-26-034891-1","08/07/2026 09:51:50","carlos.berrios@emishealth.com","Acute Care Symphony Support Level 2","Carlos Berrios","Symphony","08/07/2026 09:51:50","33","PRB0053699","Hi Alison,
I believe the improved patient lock control job has improved message flow, and there have been no reported issues of further delays.
Combined with Roy's service monitoring with auto restart system in event of executable errors.
We have a problem record open with development for future code improvements.
I'll mark this support case as closed with the improvements we've applied."
"CS1786278","Brighton And Sussex University Hospitals NHS Trust","2 - High","21/05/2026 11:57:23","Closed","Our DAD has gone down","We gave nearly 40 queued messages please can you restart the DAD","04/06/2026 13:01:26","system","Acute Care Symphony Support Level 1","Sheree Chadwick","Symphony","21/05/2026 13:01:21","14","","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1786278.
 
To resolve this, DAD not restarted as already failed over and queues had cleared.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1786626","Brighton And Sussex University Hospitals NHS Trust","3 - Medium","21/05/2026 20:51:07","Closed","Messages were queuing specifically 02","The DAD was restarted on site as messages were stuck, although some have now cleared we still have 16 outstanding. This is causing issues with downstream systems. Some messages been stuck for 15 mins now.","11/06/2026 14:57:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","28/05/2026 14:56:34","24","","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1786626.
 
To resolve this:

We interrogated the Live Database and Audit tables, together with examining the Event Logs.
We reported back our finding in our previous update.

This case has now been set to Resolved.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1787155","Bon Secours Hospital Cork","2 - High","22/05/2026 17:33:17","Closed","Patient With MRN 88389 Not Appearing On Symphony EDIS","Hi there,

The hospital have reported that the patient with MRN 88389 is not appearing on Symphony EDIS.

The below ADT^A01 HL7 message (with patient-identifiable data removed) was sent to the Symphony EDIS interface:

MSH|^~\\&|PIMSINT|ISOFT ENGINE|RHAPSODY|ADT|20260522094719||ADT^A01|892190074|P|2.3|||AL|AL\r
EVN|A01|20260522094719\r
PID|1|88389^^^1|88389^^^1|\r
PD1|||Silverdale Practice, Blackrock Hall PCC, Skehard Road, Blackrockl Cork^GPPRC^SIL05|GPHAU02^Haugh^John^^^DR||||||||\r
NK1||\r
PV1|1|IPE|BSC070^MAU06^^^^^^^MAU|ELECT|||OSU21^O Sullivan^Ronan^^^PROF^AE|GPHAU02^Haugh^John^^^DR|OSU21^O Sullivan^Ronan^^^PROF^AE|Accident and Emergency||||NSP|||OSU21^O Sullivan^Ronan^^^PROF^AE||2855190|||||||||||||||||RO|USRES|||SHARE||||20260522094600||||||||\r
PV2|||||||||20260523230000|1||||||||||||||||||||||||||\r

Following which the Symphony EDIS interface returned the following positive acknowledgement:

MSH|^~\\&|SYMPHONY|DAD|PIMSINT|ISOFT ENGINE|20260522094648||ACK^A01|892190074|P|2.4|||AL|NE\r
MSA|AA|892190074|\r

Kind regards,

Rowan","23/05/2026 00:15:54","system","Acute Care Symphony Support Level 1","","Symphony","22/05/2026 18:45:30","5","","Closed by customer."
"CS1787187","Brighton And Sussex University Hospitals NHS Trust","4 - Low","24/05/2026 11:57:36","Closed","DAD was restarted internally last night","Our IT had to restart the DAD last night at 5:36am due to queued messages, the issue is now resolved but we are logging when this is needed for monitoring purposes.","12/06/2026 10:35:26","system","Acute Care Symphony Support Level 2","Sheree Chadwick","Symphony","29/05/2026 10:34:05","21","","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1787187.
 
To resolve this,Information gathered for visibility.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1787222","Brighton And Sussex University Hospitals NHS Trust","4 - Low","26/05/2026 07:38:28","Closed","DAD restart","DAD went down again on Sunday at about 9:34 am and was restarted by our IT at 10:24am which resolved the problem. I am logging this call as we want to monitor how many times the DAD goes down.","11/06/2026 14:07:27","system","Acute Care Symphony Support Level 1","Sheree Chadwick","Symphony","28/05/2026 14:07:00","29","","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1787222.
 
To resolve this, Information gathered and noted for visibility purposes. 
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1789867","Brighton And Sussex University Hospitals NHS Trust","4 - Low","29/05/2026 09:03:32","Resolved","DAD went down","DAD went down at 7:59 this morning and was restarted on site by our IT. So logging this call as part of the investigation.","10/06/2026 14:50:36","konrad.siddons@emishealth.com","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","10/06/2026 14:50:36","12","PRB0053699","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1789867.
 
To resolve this:

Thea case has been linked to Problem Record and set to Resolved, as agreed with Sheree Chadwick.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1791788","North West Anglia NHS Foundation Trust","3 - Medium","02/06/2026 13:10:02","Closed","Restart jboss/iis/dad","Afternoon,
just found out our reception / admin team have been struggling with slow attenances for most of the morning and not told anyone
would you do the usual restarting for the SCR/CPIS popup to work again (jboss/iis/dad) please?

dont get timeout like normal, just looks for pt with barber pole loading and then popup vanishes = obvs adds 30-40secs to each attendance.

thanks muchly","02/06/2026 18:17:12","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - SCR & PDS","02/06/2026 14:38:39","12","","Hello Lee,
 
Thanks for confirming that we’ve found a resolution for your case CS1791788.
 
To resolve this, I restarted the requested services.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1792092","North West Anglia NHS Foundation Trust","3 - Medium","03/06/2026 08:36:28","Closed","IIS/Jboss/DAD again","Morning,
I think WSUS on the servers has been done a couple of hours ago and caused an issue with SCR server or DAD - nobody is complaining about interface messages though...
Just the delay as SCR popup times out
It was only yesterday lunch, but would do the restarting thing again please?
thanks very much","03/06/2026 12:17:42","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","03/06/2026 09:00:35","14","","Hello Lee,
 
Thanks for confirming that we’ve found a resolution for your case CS1792092.
 
No need to apologise for starting my day with an easy win... To resolve this, I restarted IIS/JBOSS/DAD as requested.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1793655","Brighton And Sussex University Hospitals NHS Trust","4 - Low","05/06/2026 09:20:07","Resolved","DAD restart ","DAD was restarted last night at 4:40am at the Trust. This is logged for monitoring purposes","10/06/2026 14:52:42","konrad.siddons@emishealth.com","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","10/06/2026 14:52:42","24","PRB0053699","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1793655.
 
To resolve this:

This case has been linked to the Problem Record and set to Resolved, as agreed with Sheree Chadwick.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1793711","Brighton And Sussex University Hospitals NHS Trust","4 - Low","05/06/2026 09:59:31","Resolved","DAD has gone down again today","DAD has gone down again today at 9:59am and is being restarted in the Trust. This call is just for monitoring.","10/06/2026 14:56:03","konrad.siddons@emishealth.com","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","10/06/2026 14:56:03","13","PRB0053699","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1793711.
 
To resolve this:

This case has been linked to the Problem Record ans set to Resolved, as agreed with Sheree Chadwick.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1795481","Brighton And Sussex University Hospitals NHS Trust","3 - Medium","09/06/2026 13:51:18","Resolved","DAD restart on site","Hi Carlos, as promised Roy has sent across screenshots of the errors on the live nodes and I have a screenshot of the locked records: DAD was restarted on site.","11/06/2026 14:29:34","carlos.berrios@emishealth.com","Acute Care Symphony Support Level 2","Carlos Berrios","Symphony","11/06/2026 14:29:34","22","PRB0053699","Additional occurrence of ntdll fault recorded,
Linked to open problem record and CS1786243 open case"
"CS1796381","Wye Valley NHS Trust","3 - Medium","11/06/2026 07:23:19","Closed","DAD Restart","A&E Comm point down at WVT.

Please restart.","25/06/2026 08:31:26","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony - DAD","11/06/2026 08:30:04","7","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1796381.
 
To resolve this:

The Live DAD Interface has been successfully restarted, as requested.
All outbound queues are now clear.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1796671","South Tees Hospitals NHS Foundation Trust","3 - Medium","11/06/2026 11:45:52","Closed","Restart of Symphony DAD required","Hello
A new special case indicator has been added to the system. Could Symphony DAD be restarted so the the new indicator is picked up by the interface?
thanks
Paul","11/06/2026 15:51:53","paul.saunders2@nhs.net","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony - DAD","11/06/2026 12:39:40","4","","Hello Paul,
 
I'm pleased to let you know that we've found a resolution for your case CS1796671.
 
To resolve this:

The Live DAD Interface has been successfully restarted, as requested.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1798138","Tallaght University Hospital","3 - Medium","15/06/2026 12:40:15","Closed","Symphony AMAU Transfers","Hi All,

We are having an issue with AMAU transfers on Symphony/DAD.
Patients aren't transferring from Adults to AMAU.

I've restarted the DAD application and the DAD server but the patients still aren't transferring.

MRNs
312033
502909
36894

Can you investigate please.

Cheers,
Dean","03/07/2026 15:11:27","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","19/06/2026 15:10:28","17","","Hello Dean,
 
I'm pleased to let you know that we've found a resolution for your case CS1798138.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1798826","South Tees Hospitals NHS Foundation Trust","3 - Medium","16/06/2026 11:27:54","Closed","Restart required","Hello
Please could live Symphony DAD be restarted, as a new special case indicator has been added?
Thanks
Paul","16/06/2026 13:48:07","paul.saunders2@nhs.net","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - DAD","16/06/2026 12:37:54","8","","Hello Paul,
 
I'm pleased to let you know that we've found a resolution for your case CS1798826.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1799950","Norfolk and Norwich University Hospitals NHS Foundation Trust","3 - Medium","18/06/2026 05:09:57","Closed","Symphony DAD Interface will not start after Windows Updates","Symphony DAD Interface will not start after installing June 2026 Windows Updates","22/06/2026 08:54:57","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - DAD","18/06/2026 10:42:29","14","","Hello Garry,
 
Thanks for confirming that we’ve found a resolution for your case CS1799950.
 
To resolve this, I started DAD as an application, then killed it and started the service as normal.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1800444","Swansea Bay University Health Board","3 - Medium","18/06/2026 14:34:57","Closed","Omnicelle and MPI DAD messages queuing","Omnicelle and MPI DAD messages queuing. Please can DAD be restarted","02/07/2026 15:49:26","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","18/06/2026 15:47:39","7","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1800444.
 
To resolve this:

The DAD interface has been restarted as requested.
All outbound queues are now clear.

Please note - your 2 NDC DAD servers WA-WNSY02DAD001 and WA-WNSY02DAD002 have both been up for over 56 days.
We recommend the servers are rebooted at least monthly to reduce the chances of failures.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
